sample_id,temperature_C,humidity_percent,load_current_A,distance_from_line_m,vertical_distance_m,E_field_V_m,H_field_A_m,is_outlier,total_distance,log_distance,E_H_ratio,power_density,distance_from_line_m_log,E_field_V_m_log,H_field_A_m_log
1498,37.08366230593143,76.88176220070572,1143.32107754318,23.36310694082934,3.390191890578671,23458.90008597912,6.829188421256386,False,23.60779885935098,3.1930699774357985,3435.0928988675378,160205.24884257902,3.1930699774357985,10.063047863288727,2.0578588547272902
1499,35.240625258114626,29.45489947030829,817.9250828365731,42.282204646707854,0.0,9187.855427353765,2.983254939515792,False,42.282204646707854,3.767741572397707,3079.8079727765603,27409.715087210097,3.767741572397707,9.125746662147577,1.3820993090594607
1500,30.92526949201183,75.83646002132078,952.1657911076248,1.7535235261120707,0.0,28454.85056544468,10.548081398645524,False,1.7535235261120707,1.0128813737594646,2697.632563914988,300144.0799506051,1.0128813737594646,10.256109062189308,2.4465193104981813
1501,32.78361076166638,72.77719641967984,1384.8745469563935,29.090345688520284,0.0,13582.038868858665,6.733437663900359,False,29.090345688520284,3.404204379061182,2017.1029316232366,91453.81207213156,3.404204379061182,9.516577151399687,2.0455534809347498
1502,19.488142836714665,74.82130222869584,798.9402541159479,0.7935518169604767,0.0,30798.641974459893,8.516896355011443,False,0.7935518169604767,0.5841979091036407,3616.180950723518,262308.8415715799,0.5841979091036407,10.335258344688256,2.253068782520391
1503,16.81801116577693,32.55406163899852,1137.5601284608454,113.43107267707488,0.0,7100.066638722077,1.279070639898478,False,113.43107267707488,4.739972656375304,5550.953064118928,9081.486778912082,4.739972656375304,8.868000282551815,0.8237677457895337
1504,24.96625542589048,46.574447223315104,1367.500677183912,152.65450301749053,0.0,2756.5393368322925,1.63045203177263,False,152.65450301749053,5.03470659512714,1690.6585366861998,4494.40516239939,5.03470659512714,7.922094016422931,0.9671557066195422
1505,23.29815377475072,67.40799210583046,798.3367673959222,132.5226996977214,0.0,3666.967270232607,1.009165836531289,False,132.5226996977214,4.894271498574884,3633.658120233833,3700.578092797146,4.894271498574884,8.207392910281094,0.6977196292310193
1506,20.46771950672725,12.958024715426278,797.8497834229847,29.543594095674894,0.0,14759.68102547508,3.65135527992039,False,29.543594095674894,3.41915497772782,4042.2461940079106,53892.83924230923,3.41915497772782,9.599722237027386,1.537158635181015
1507,31.963874474567152,10.163781900632108,822.6621156606453,5.021734563933301,0.0,30628.466222186707,8.4179668612904,False,5.021734563933301,1.79537535136197,3638.463192884136,257829.4136705201,1.79537535136197,10.329717773040523,2.2426192331583876
1508,34.553052085705104,19.98127909383742,688.3307983418906,75.25474297376013,0.0,8569.147511778501,1.6262393752689328,False,75.25474297376013,4.334079616487558,5269.299448036035,13935.485096142,4.334079616487558,9.056040224019945,0.9655529275787642
1509,25.884068862918472,67.55542944789302,678.1901797327112,86.0097806679811,0.0,7046.697334305809,1.095439197296045,False,86.0097806679811,4.466020533806811,6432.75402135113,7719.228471480136,4.466020533806811,8.860456223207228,0.7397631721166599
1510,39.77530081055262,92.79806799352924,1248.7922417553875,26.43875507503303,9.28745164526704,45036.42695462921,7.010557029374144,False,28.022571758865357,3.311956432842804,6424.085895292099,315730.439564671,3.311956432842804,10.715249133176137,2.08076030040694
1511,13.58310885866495,63.32359664590176,973.3564358701584,69.5656491525169,0.0,5631.432487655808,2.2050948085281465,False,69.5656491525169,4.256543470179101,2553.826670875886,12417.842543106566,4.256543470179101,8.636296686021659,1.1647416713791505
1512,23.06340540720282,90.11944635714347,202.94742355144604,18.434314694940795,0.0,18486.98111877405,1.499685924825555,False,18.434314694940795,2.967040302295342,12327.226978340479,27724.665376341232,2.967040302295342,9.824876130684443,0.9161650939122589
1513,17.83177679397195,53.39205462968207,1105.9155848916796,21.892596551775807,3.0702581912233957,23403.121052941373,7.113864199607902,False,22.10683761055842,3.1308135636069228,3289.789783229417,166486.62501760962,3.1308135636069228,10.060667399213216,2.0935742280910676
1514,6.3346338292694,74.73050496146307,1109.1159364042758,23.639261858694745,0.0,15244.26009719127,6.540192118088634,False,23.639261858694745,3.2043411811831057,2330.8577930259025,99700.38973374343,3.2043411811831057,9.63202392042416,2.0202476615478626
1515,24.17319314157301,33.45597543182265,1500.0,55.42936557647218,0.0,9385.726394373689,3.809779117135595,False,55.42936557647218,4.0329896892538795,2463.5874265180432,35757.544416433244,4.0329896892538795,9.147051884620595,1.5706511614698095
1516,23.78252491616717,73.74639247325364,1038.916991885338,12.495240090236855,1.373332088684975,26570.164754296893,8.737434802737777,False,12.570483918229806,2.6023370373629766,3040.956792606297,232155.08223867032,2.6023370373629766,10.187581874989005,2.27597771569181
1517,40.13449743242131,68.0957809097108,1317.5787872265405,47.31050175952032,0.0,11505.292009313884,4.270131387428776,False,47.31050175952032,3.877648964757883,2694.364241067874,49129.10853050471,3.877648964757883,9.3506492959743,1.6620552934434
1518,31.308116845547776,45.61431446628678,929.3122199256048,9.384116778812825,0.0,27543.591944366668,8.043041750194675,False,9.384116778812825,2.3402774059320905,3424.523877322423,221534.25995886684,2.3402774059320905,10.223561495651749,2.201995594599911
1519,14.75813175670795,37.66552042714706,886.7502220777832,87.12159984288108,11.887162526747986,24021.79575599293,1.465030284766501,False,87.92882230600168,4.478717677044883,16396.780059083558,35192.65827700505,4.478717677044883,10.08675848169986,0.9022040933285134
1520,43.54092566334188,49.32644343391526,1130.55622489668,93.3928300336496,0.0,6960.925400180697,1.795242486045092,False,93.3928300336496,4.5474651172335046,3877.4269085446253,12496.54902059482,4.5474651172335046,8.848211353028237,1.0279188599262072
1521,37.21033695525353,11.603149294892336,767.1162371538963,14.461189915543146,0.5491249150532784,22761.35593927922,6.178360918485308,False,14.471611933220814,2.7383330075676304,3684.0438031282265,140627.87198697618,2.7383330075676304,10.032863395153857,1.9710710726657754
1522,30.82097703468616,46.18607780812884,861.1862834618271,17.001012859434606,0.0,22875.32012934271,6.310574737943525,False,17.001012859434606,2.8904280262816586,3624.9180866019146,144356.4173306011,2.8904280262816586,10.03785759905089,1.989321894192706
1523,22.73515901150168,72.85125670201249,905.6924285009288,151.19025403721815,0.0,4006.862696425412,1.0956936689820087,False,151.19025403721815,5.025131409456289,3656.9153887990715,4390.294088953505,5.025131409456289,8.296013384799014,0.7398846054829575
1524,15.405607632765202,89.98506249209625,870.4033532154733,11.780357744789615,8.151038136990424,75802.70623444558,10.546626934293185,False,14.32537089592786,2.547909441107653,7187.3879221591915,799462.8632645176,2.547909441107653,11.235902465348676,2.4463933539947873
1525,21.27793223928947,39.44476942619674,798.0623483613243,26.18267028568354,10.96583420063648,62387.40403105464,5.078686108660168,False,28.38629498551483,3.302579648403707,12284.159802771024,316846.0422078866,3.302579648403707,11.041134704252796,1.8047885720756731
1526,35.88748619704186,79.58135966794188,799.0546850035677,91.99978747792096,0.3619566607182511,5303.815950746474,1.5255463907799387,False,92.00049950194217,4.532597207966999,3476.6641684168785,8091.217281022353,4.532597207966999,8.576370356901757,0.926457431705962
1527,43.84586305934609,11.24692472485473,690.0409179565543,101.60901647389016,0.0,4694.429627571019,1.2235539820616748,False,101.60901647389016,4.6309258087379375,3836.713262906228,5743.888064322826,4.6309258087379375,8.454344894925676,0.7991068086418311
1528,40.43243528272189,89.16635305440721,985.8716815201452,182.78738729935984,0.0,1726.0435532721494,0.7364801593584669,False,182.78738729935984,5.213779585691916,2343.635721483587,1271.196831173527,5.213779585691916,7.454166296862934,0.551860167486541
1529,20.111505782137257,34.52195787521035,424.8069007868305,11.367523118297756,0.0,26201.574055501274,3.3091274780598345,False,11.367523118297756,2.5150739333961485,7917.968198945071,86704.34867547892,2.5150739333961485,10.173612931316505,1.4607354423362322
1530,13.803825667109887,68.82002327889933,598.3096553141512,18.41166899970573,0.0,18851.99568583628,3.8647303266121713,False,18.41166899970573,2.965874380073966,4877.957636025882,72857.87944421328,2.965874380073966,9.844427102574874,1.5820112827783013
1531,26.40886246911204,22.169121617901475,963.9645787155804,66.65356548523977,0.0,8833.098054113238,2.4164503105415207,False,66.65356548523977,4.214400058109536,3655.400800165,21344.742535905636,4.214400058109536,9.086374291722812,1.2286020911673294
1532,7.315606344371485,40.9870677640108,1134.335321327877,9.177906543487495,0.0,25010.837541213008,10.202789706450735,False,9.177906543487495,2.3202193459165352,2451.3722040186376,255180.3158151997,2.3202193459165352,10.127104493432327,2.4161628282186447
1533,28.23167714184781,49.23385123116603,1204.6415130859075,28.6970278553028,0.0,11978.05125194009,6.045018397986655,False,28.6970278553028,3.391046968589069,1981.4744111374534,72407.54019000493,3.391046968589069,9.39091467420453,1.9523207568428553
1534,23.52397413701331,51.07967809376888,785.899456770999,17.358734152854197,0.0,19354.54884944509,5.080828056485591,False,17.358734152854197,2.910105436892491,3809.328878077357,98337.13481488153,2.910105436892491,9.870734419594719,1.8051408802055022
1535,20.339634981317577,58.81529668777535,1459.85507458762,168.09487257314774,1.6225398931786543,3829.4788221151616,1.4846126282056684,False,168.1027031938741,5.130459933582888,2579.4447453264597,5685.292618758337,5.130459933582888,8.250745093189513,0.9101167633755514
1536,9.052969327332043,55.372248212770856,1039.5822229990076,10.001046149051628,0.0,26750.753080773367,9.003821395475171,False,10.001046149051628,2.397990372735467,2971.0440639318736,240859.0029337406,2.397990372735467,10.194355285906626,2.302967159544842
1537,30.136001065697165,43.16066513720752,744.9957662454432,7.384130917377895,0.0,26944.903844339453,6.9439769002925456,False,7.384130917377895,2.1263407426020353,3880.3268430915195,187104.78987569697,2.1263407426020353,10.201586573851749,2.072414018920485
1538,19.672991603380886,32.47727911738641,1019.482218957366,124.24698486990056,11.526105827305138,16975.805964821437,1.6436741866866529,False,124.78046467618053,4.830287666780212,10327.956583101764,27902.694062578306,4.830287666780212,9.739603336448118,0.972169686970694
1539,13.30083164289712,16.11602308244682,1296.1228561015282,141.65530304894168,0.0,3758.6464308653904,1.8849017988357384,False,141.65530304894168,4.960431252215226,1994.0797123262912,7084.679418725702,4.960431252215226,8.232080197618123,1.0594908608489324
1540,-3.722622132816493,92.95092996749749,573.2561671552146,8.679031157986547,0.0,25888.212605009747,5.046662233837847,False,8.679031157986547,2.269961809294588,5129.7682063327375,130649.0648552676,2.269961809294588,10.161581659189613,1.7995064229157203
1541,24.72485094949364,53.29554103768722,770.6044009622418,12.599596311562124,0.0,26097.71247978368,6.213919972246946,False,12.599596311562124,2.610040109328085,4199.878401470365,162169.09680808618,2.610040109328085,10.16964126181752,1.9760124890246038
1542,42.72251596669744,15.653020535932468,1500.0,148.33653050876302,0.0,2871.3989553235306,1.5760773306068607,False,148.33653050876302,5.006202353174587,1821.8631013205502,4525.546800613639,5.006202353174587,7.962902832541461,0.9462678274370471
1543,41.6125921454787,73.9952669667126,1117.0711125577984,135.90677784555425,0.0,2205.143313293412,1.44993291903616,False,135.90677784555425,4.919300240532358,1520.8578020985092,3197.3098811365867,4.919300240532358,7.6990011629315,0.8960606441965562
1544,20.42903743413728,70.15409449926533,917.3686249355862,19.860173691533262,0.0,18598.53586471982,5.770891993944179,False,19.860173691533262,3.037841776073592,3222.8176617096565,107330.14172079529,3.037841776073592,9.83089190588026,1.9126328351053032
1545,18.977879396382196,72.60662972493694,1012.3845722696876,101.37627242449815,0.0,4267.9595602199015,1.408776343394737,False,101.37627242449815,4.628654971150921,3029.548693575225,6012.600463003202,4.628654971150921,8.359125413820122,0.8791188772283011
1546,29.68774256075024,24.869501402545563,1114.2360211631071,187.50699688614355,0.169925713123375,3740.0169870728814,1.002321984216226,False,187.50707388258243,5.239135124958564,3731.3491219573457,3748.7012474852822,5.239135124958564,8.227112775121821,0.6943074992379018
1547,15.016145608117084,67.14188350117803,761.3093135314432,143.7432340558571,9.557673833708291,8797.729818070296,0.8587699812789396,False,144.06063468535902,4.974961373086779,10244.558805385022,7555.226271161397,4.974961373086779,9.082362651192794,0.6199149685818942
1548,28.01791899819466,61.18605022446037,1069.966003982522,115.07144984488136,0.0,4347.627478750797,1.6436081500794215,False,115.07144984488136,4.754205948427541,2645.1711336242647,7145.795957584058,4.754205948427541,8.377615552168898,0.9721447075566855
1549,32.660802783846904,65.56946303193362,1065.7218601320485,9.037909462453472,0.0,26302.37204396041,9.546874738088793,False,9.037909462453472,2.30636887171144,2755.0764004419666,251105.45121829852,2.30636887171144,10.177452424546322,2.355829582679795
1550,37.26933223884308,95.90876006164592,932.7416987068556,194.96513380799672,3.934883361142093,216.805984190652,0.7186089760434131,False,195.00483765239227,5.277936754671729,301.70188477532935,155.79872629932885,5.277936754671729,5.38360468574424,0.54151522876442
1551,23.99845923520047,87.75456492974082,816.6631168222292,16.434279343281077,0.0,20815.4935071698,5.999271304092105,False,16.434279343281077,2.858438345363455,3469.6697286055087,124877.79287807929,2.858438345363455,9.94350090854052,1.9458060442211795
1552,22.963262498230343,15.494130649647762,1030.2895930623763,63.64598278515624,0.3233185011124223,8972.38057861094,2.498145155628588,False,63.64680400099887,4.168925965393279,3591.6155499529987,22414.30907691295,4.168925965393279,9.102017760152208,1.2522328724846115
1553,16.220174132434387,61.74746820886333,978.591187434788,8.143836621450323,0.0,27742.03941341432,8.784158645809876,False,8.143836621450323,2.2130800590374284,3158.1893467347813,243690.47536574176,2.2130800590374284,10.230740255761953,2.2807646130745365
1554,16.7311964596014,46.80166501782885,1277.619494919117,62.15266308690729,0.0,5279.556452204591,3.510208932596369,False,62.15266308690729,4.145555018721387,1504.0571799361023,18532.34621867535,4.145555018721387,8.571786759822423,1.5063434789595889
1555,22.735211080984733,29.3715005342995,473.2857484742369,18.412250760773475,0.0,19399.598136355748,3.154634886850386,False,18.412250760773475,2.9659043492821953,6149.552224781308,61198.64907182557,2.9659043492821953,9.873059176347045,1.4242245512454659
1556,28.673655068161786,25.633333764930665,1034.9875746005462,24.51113280378457,6.397054775757044,31552.145967029348,6.327617040010172,False,25.33215231931152,3.2391149374313963,4986.4176009869625,199649.89646986313,3.2391149374313963,10.35942857669176,1.9916503661822975
1557,34.13584626233249,13.778379959106966,1500.0,122.79632000267578,0.0,4608.281498429782,2.4428898201329696,False,122.79632000267578,4.818637634466813,1886.4050167329817,11257.523960821221,4.818637634466813,8.43582726667012,1.2363111827211826
1558,16.96821049319655,37.36018990822189,710.7676474504228,160.0279712795856,0.0,3091.487469145189,1.1327368407921492,False,160.0279712795856,5.081578084550157,2729.217086085199,3501.8417491480386,5.081578084550157,8.036731052243944,0.7574060567218247
1559,39.92688568959522,31.53150581083838,1158.0577335791693,159.69314154017928,2.576046957323514,330.46772745712315,1.343549420334888,False,159.7139175929827,5.079496593177942,245.96600354957437,443.9997236644055,5.079496593177942,5.803530451816281,0.851666626417236
1560,22.288763989574317,78.33168219082003,1364.2878217005634,25.338490472232152,0.0,14252.72662626249,7.153527368516647,False,25.338490472232152,3.2710313853422983,1992.4051310106051,101957.26999695467,3.2710313853422983,9.564773669139477,2.0984506395722535
1561,24.78632705651564,57.59908949954043,751.8828401569457,143.6608326091089,8.108476135649738,6568.235433454875,1.1112245321889032,False,143.88947915391452,4.974391917032311,5910.803201683731,7298.784346847471,4.974391917032311,8.790152732325568,0.7472681261607343
1562,17.527883208521764,91.62230052672707,942.9478954383352,20.814848587105157,0.0,16843.198220401602,5.489701136106461,False,20.814848587105157,3.0825908657816097,3068.144282295713,92464.12440620501,3.0825908657816097,9.73176155722502,1.8702164797491145
1563,0.7575973972705832,59.843977888036434,631.3097890738259,170.28861685410607,0.0,2388.8398340970816,0.6153572058700106,False,170.28861685410607,5.143349951599051,3882.031329572786,1469.98980558096,5.143349951599051,7.778981627657807,0.4795561123231763
1564,33.8404539636105,17.52083307625464,820.8918370948813,43.61049201249966,0.0,9772.247551321012,2.738660658767852,False,43.61049201249966,3.797969078276834,3568.25660447506,26762.86991654333,3.797969078276834,9.187404090143994,1.3187274346598838
1565,32.36843897092433,68.28216430466237,1140.0565807457722,5.095766942898405,0.0,29128.153764366514,11.311056795488849,False,5.095766942898405,1.8075945865016796,2575.1927265355853,329470.201576482,1.8075945865016796,10.27949479921797,2.5104977850484556
1566,22.186724428817865,55.76915432984303,928.6906623800128,38.188554619752125,0.0,12357.847986791856,3.649552033404858,False,38.188554619752125,3.6683847301777988,3386.1264307378965,45100.60924870435,3.6683847301777988,9.422127521715716,1.5367708780563862
1567,25.66990717224872,58.7434128906272,1449.181651407894,163.85934739966936,0.0,4352.125282521904,1.5261760511507274,False,163.85934739966936,5.10509267036499,2851.651634546877,6642.109377792524,5.10509267036499,8.378649321869108,0.9267067171254548
1568,30.159392177041,36.24936228649373,812.7018751933831,164.73598895260133,0.0,2650.928860569032,0.9415869212321496,False,164.73598895260133,5.110396094286983,2815.381124579488,2496.079944228645,5.110396094286983,7.8830425261228205,0.6635056393301823
1569,9.374541431134574,69.2252324135039,740.3184978762607,115.7624484679168,0.0,4668.224674042823,0.9928410624552818,False,115.7624484679168,4.760141515857829,4701.880440579221,4634.805145156638,4.760141515857829,8.448748314190748,0.6895612901606517
1570,19.709473226537053,25.540500520991223,623.8123969450658,9.576319519656249,8.488147748628654,94179.61213709052,8.530561294990822,False,12.796661585941038,2.3586174944207636,11040.25841208535,803404.9540739122,2.3586174944207636,11.452969623426991,2.2545036136222474
1571,32.94264679621827,12.741840415166514,647.5445267272434,92.90128255919284,0.0,6893.669980365728,1.2685766077952774,False,92.90128255919284,4.5422440448982835,5434.172838937756,8745.148478952493,4.5422440448982835,8.83850392546562,0.819152589794253
1572,12.457105768307509,9.51270060077829,1093.999692214344,24.01419877499337,0.3192763069627941,17979.1683929019,6.364448550651572,False,24.016321120543857,3.2194436146448084,2824.9369014263375,114427.49222012503,3.2194436146448084,9.797024673549156,1.9966641727938663
1573,27.93557932166629,31.664560678777622,1500.0,12.35518865901614,0.0,27050.332036240463,12.312744136726172,False,12.35518865901614,2.5919049729328423,2196.9375420234564,333063.81717571587,2.5919049729328423,10.205491526546142,2.5887217822104964
1574,11.43418195376595,35.17551084449475,1021.2690793873328,34.44858351744874,0.0,13276.160374313373,4.150280294376339,False,34.44858351744874,3.5680832949851506,3198.857964712576,55099.78678649279,3.5680832949851506,9.493800572930683,1.6390511392870917
1575,29.664299824335263,41.73024400544939,1397.2543921247625,8.953459380038279,2.982631638540216,37157.80984019967,14.495876526877176,False,9.437188477571937,2.2979201671308287,2563.3363534773544,538635.0234527161,2.2979201671308287,10.522956164433158,2.740573958008751
1576,24.64358517702517,50.04705265124625,777.1895237703969,123.48273581561187,0.0,5513.260904489225,1.1282897395879488,False,123.48273581561187,4.82416703814175,4886.383191005065,6220.555710206567,4.82416703814175,8.615092907201596,0.7553187180324399
1577,8.848681840944906,89.90715109217409,737.9947072424329,16.33506040559525,0.0,21512.93193774491,5.493701768619727,False,16.33506040559525,2.852731063734045,3915.9257141882026,118185.63223458502,2.852731063734045,9.976456001360699,1.8708327484837812
1578,36.64739354457171,83.72955392423044,636.7232893921691,64.8843309999789,0.0,8152.53531024863,1.4805059859046792,False,64.8843309999789,4.187900643889032,5506.583479757739,12069.877327122356,4.187900643889032,9.006206892577994,0.9084625659407672
1579,17.654084232019507,60.71912878956064,654.1832105222564,13.459313399277026,0.6069213770293447,22684.88744165277,5.359341715249596,False,13.47299041556303,2.6713387328423517,4232.774175292928,121576.06357179137,2.6713387328423517,10.029498311529176,1.8499248681035605
1580,16.89747562985619,16.26127307551638,1008.2155949974274,161.43056862315566,0.0,4339.842808600693,1.2577516200227872,False,161.43056862315566,5.090250640452602,3450.47407535678,5458.444323161765,5.090250640452602,8.375823803771054,0.8143694596871194
1581,27.005691972309428,89.11227135921277,1145.442838753273,26.520474422034667,0.0,16353.73174208466,6.39157944927862,False,26.520474422034667,3.3149302520893213,2558.636611376832,104526.17572172375,3.3149302520893213,9.702272537641981,2.0003414400367636
1582,36.48637349428715,30.602895741836733,668.2914302133784,47.47900801894714,0.0,7757.996901054568,2.0558355812622,False,47.47900801894714,3.8811308798963355,3773.6447399391413,15949.166068509863,3.8811308798963355,8.956608339493762,1.1170530679139001
1583,14.84178181021603,22.16006536434575,958.1229755018528,19.46561219055044,10.590261332446232,80895.76661243712,7.6224428956861106,False,22.159956972936833,3.018746023523359,10612.838575069045,616623.361506053,3.018746023523359,11.30092913454003,2.1543684430972863
1584,25.61679849847972,69.68296014143208,1312.2757388551258,141.6976598206654,0.0,3631.930437388393,1.5579815532139765,False,141.6976598206654,4.9607281250537545,2331.1752945474586,5658.480624007485,4.9607281250537545,8.197794884608323,0.9392184917209443
1585,29.28816500330573,37.059290429615146,971.5284105289348,26.82491199764774,0.0,15385.44685036164,4.784359615317523,False,26.82491199764774,3.3259317344485293,3215.7790951425923,73609.51057448442,3.3259317344485293,9.641242326256817,1.755157657079596
1586,31.93105607263144,60.233477598602015,1278.716631400553,3.053095713284047,0.0,30472.08503290148,12.859670184258514,False,3.053095713284047,1.3994809627840719,2369.58508474169,391860.9633497933,1.3994809627840719,10.324599115062624,2.628983197249078
1587,26.76441555277225,71.51658252224475,535.0189434177298,160.2345118884786,0.0,385.6947538132849,0.2581521918089805,False,160.2345118884786,5.082859900758748,1494.05378686419,99.56794606612463,5.082859900758748,5.957635631966492,0.22964413014128757
1588,21.32972160916677,27.029676207512964,328.35236031965314,128.85108331257345,5.446815561551574,5635.552065240791,0.3486070433607075,False,128.966156299183,4.866388280873906,16165.869298114963,1964.5931431689214,4.866388280873906,8.637027821599874,0.2990722400250884
1589,16.724097793512804,78.53060457071285,1256.5251067519448,35.82234196049697,0.0,12775.34767726366,5.002396034588841,False,35.82234196049697,3.6061047794447783,2553.845204394836,63907.3485612375,3.6061047794447783,9.455350902835756,1.792158728611559
1590,25.861438830463747,44.2439610261344,715.6168519388902,15.82201196035004,0.0,20440.349162543072,5.0583922484678565,False,15.82201196035004,2.822688264534526,4040.8778358096765,103395.30375978432,2.822688264534526,9.925315048134598,1.8014444593481271
1591,14.27860988014393,51.91802755792659,1240.7313585778825,19.986580488558378,0.0,3681.90372688708,0.7912496695113469,True,19.986580488558378,3.043883209105973,4653.270914969229,2913.3051070719985,3.043883209105973,8.211456776241095,0.582913515658537
1592,-4.213504834946072,72.49170465051115,781.4291365781789,18.46490469518336,0.0,18186.4953775072,5.224815946645024,False,18.46490469518336,2.968613084835861,3480.7909182703843,95021.09106198563,2.968613084835861,9.808489569756135,1.8285438751096526
1593,29.36559804157668,23.058449531327856,779.9269705399597,71.50978332267195,0.0,5951.947224625697,1.5453529932963996,False,71.50978332267195,4.283721495138407,3851.510560327721,9197.85945951752,4.283721495138407,8.691641707773206,0.934269341090287
1594,34.039348410861955,50.82995452170162,1137.3381466084782,26.519984548305835,0.0,13068.509726904877,5.613274315416278,False,26.519984548305835,3.3149124515935404,2328.143373088003,73357.12999080293,3.3149124515935404,9.47803729458378,1.8890788890685972
1595,1.3706756445816168,21.748988193366,1210.5042718998757,1.6337777329593963,4.160113325887576,59299.92512676414,17.657387389933323,False,4.469426424603199,0.9684192159182781,3358.363299103263,1047081.7501573153,0.9684192159182781,10.990380185652729,2.926242174359114
1596,14.902692952900624,22.8877554090659,1442.6815778192602,186.3332448291464,5.814891071227499,4131.335224698034,1.4447291769508834,False,186.42395523839969,5.232889088783191,2859.5894864030984,5968.6605388861835,5.232889088783191,8.3265979558689,0.8939343507185625
1597,31.19154261005198,30.95353256677799,887.5023449735119,23.147634876363316,3.739637685321581,23504.43614525892,5.361750712800799,False,23.447769411756607,3.184186440576507,4383.723343463249,126024.92725582285,3.184186440576507,10.064986998710838,1.8503036087806877
1598,45.0,56.46384320839651,872.8904592910319,127.2659575148077,6.697639013612775,8297.244306417222,1.0111991428561444,False,127.4420743338616,4.854105901377449,8205.343289392324,8390.16633071712,4.854105901377449,9.023799242061878,0.698731132668465
1599,25.20793707675408,36.59258068193071,624.8821034869961,24.68902191016524,0.0,17413.418625641894,3.607639280598783,False,24.68902191016524,3.2460637376124684,4826.816775299913,62821.33304337617,3.2460637376124684,9.765053798702342,1.5277156392094076
1600,17.719970587708655,66.87333991591025,586.0713530641841,35.924681919894915,7.657784290694446,25539.235048094837,2.7567068253899314,False,36.7317904721296,3.6088802141594853,9264.396760829144,70404.18357232079,3.6088802141594853,10.148010332680236,1.3235427293148845
1601,23.1710355889516,53.98193048660217,948.4873778602667,138.4389382066884,0.0,4978.223637980796,0.991099534047782,False,138.4389382066884,4.937626786486047,5022.924987891078,4933.915127988421,4.937626786486047,8.513029261877865,0.6886870158203376
1602,38.74876419148185,47.35766103588431,921.2213615196272,162.94060877035255,0.0,4970.652503392541,0.8749652897270589,False,162.94060877035255,5.099504220590886,5680.96458315338,4349.148407763385,5.099504220590886,8.511507559478668,0.6285901471054537
1603,18.540358208754647,7.898375532924071,781.092124436108,11.923440062761848,0.0,23525.64624873725,6.787167566280429,False,11.923440062761848,2.559042721641589,3466.1944843415026,159672.5031952163,2.559042721641589,10.065888940697524,2.052477195084325
1604,17.008079933497463,44.09541684885494,679.0849380847804,59.26625214335508,0.0,6147.654364781694,1.9459475118222709,False,59.26625214335508,4.098772281114018,3159.2071051380303,11963.012714690261,4.098772281114018,8.723988534385288,1.0804305011207782
1605,20.17256477817968,32.118844020190856,836.546159682189,15.705680810810351,0.0,18692.08582227056,5.899008009340844,False,15.705680810810351,2.8157488298905835,3168.6823655757084,110264.76397686047,2.8157488298905835,9.835908992346637,1.9313776345055855
1606,15.466713917412877,81.26560086054324,1056.6765573183372,76.77629206184056,0.0,4895.46034871066,1.8013444547523696,False,76.77629206184056,4.353836655462689,2717.668804612293,8818.410352610048,4.353836655462689,8.496267845243993,1.0300994643516361
1607,26.22670315994796,50.98396290382786,914.2989013814046,17.040134529510485,5.72247303415197,38467.62818263888,7.443709431983368,False,17.975340953940538,2.8925989718966103,5167.802876554028,286341.8467291383,2.8925989718966103,10.55759833570421,2.1334217182124906
1608,41.2467845846956,66.3365167646779,864.7095030587611,167.72892831122692,0.0,662.7718033972228,0.6211388811365581,False,167.72892831122692,5.12829345268902,1067.0250349800222,411.67333641100987,5.12829345268902,6.497938420826014,0.48312891529363355
1609,28.23079273116029,48.04902814859798,953.2161465450758,122.97721446698615,9.021620822619784,8467.648029408461,1.3271442144260035,False,123.30768394680939,4.820097794421648,6380.347785129722,11237.790092025189,4.820097794421648,9.044126156181763,0.8446418567986191
1610,22.476464978737123,60.639565878590254,394.6153437141636,171.9868208558025,3.763420359057795,4558.520920698115,0.5092601890863634,False,172.02799156208525,5.15321541157167,8951.243523733467,2321.4732260288656,5.15321541157167,8.424972835738698,0.4116195897641151
1611,22.08188731084456,85.75800467992289,1204.0524470075777,16.791958019405335,0.0,20661.739564596963,8.56288099653012,False,16.791958019405335,2.878746558544555,2412.9422282088653,176924.01707294185,2.878746558544555,9.93608733623494,2.257889041133344
1612,9.36809191303343,61.32002737808432,893.0428162689947,9.540242434737324,6.18792654058127,58954.18912209101,10.78038409380357,False,11.371308657546537,2.3552005442469164,5468.6533559897725,635548.8026748775,2.3552005442469164,10.984532927911506,2.4664357832779316
1613,33.83109777147159,73.89839370118851,720.100364850822,44.76809828842217,1.7711975383399436,12933.34939553868,2.1971385554177703,False,44.80312226934245,3.823587304499802,5886.448752719076,28416.36060762715,3.823587304499802,9.467641795368184,1.1622562083371404
1614,24.22162802987198,52.34514259554535,413.136292698905,12.937975911213432,0.0,21784.50345207054,3.453578124695846,False,12.937975911213432,2.6346171947334036,6307.804936708692,75234.48457943196,2.6346171947334036,9.989000048317585,1.4937078460500228
1615,23.195200864093746,79.71686134186751,1193.0253553605814,8.430198312706606,0.0,27354.296521520497,11.203337572659898,False,8.430198312706606,2.2439171264037308,2441.620088879099,306459.4179932305,2.2439171264037308,10.216665446194998,2.5017094858548434
